sentenca,ambiente,bebida,comida,geral,localização,outros,preço,serviço
comida excelente ambiente muito bom o empório tem vários tipos de bebidas e petiscos produtos regionais,1,0,1,0,0,0,0,0
ótimo atendimento do garçom rafael e a comida estava saborosa,0,0,1,0,0,0,0,1
ótimo lugar,0,0,0,1,0,0,0,0
a carne estava maravilhosa ótimo atendimento e lugar agradável,0,0,1,1,0,0,0,1
atendimento é rápido mesmo quando está no horário do almoço quando tem muitos clientes talvez haja uma pequena demora para mais,0,0,0,0,0,0,0,1
muito lindo ótimo lugar,1,0,0,1,0,0,0,0
este é um ótimo começo para uma noite épica em manaus,0,0,0,1,0,0,0,0
ótimo atendimento ótima comida e preço justo,0,0,1,0,0,0,1,1
preço muito alto,0,0,0,0,0,0,1,0
ambiente agradável com ótimo atendimento e o cardápio de excelente qualidade,1,0,1,0,0,0,0,1
já frequento algum tempo e sempre fui bem atendido e sempre delicie a comidas que lá servem tudo da melhor qualidade,0,0,1,0,0,0,0,1
ótimo atendimento ambiente familiar agradável fomos mt bem recebidos pelo sheldon parabéns otimo trabalho,1,0,0,0,0,0,0,1
ótimo atendimento sushi e yakisoba maravilhoso,0,0,1,0,0,0,0,1
excelente para um encontro familiar ou de amigo com interação para crianças também,0,0,0,1,0,0,0,0
ambiente aconchegante,1,0,0,0,0,0,0,0
lugar simple e cerveja gelada,0,1,0,1,0,0,0,0
restaurante maravilhoso camarão carne de sol sobremesas deliciosas e música ao vivo,1,0,1,1,0,0,0,0
ótimo restaurante,0,0,0,1,0,0,0,0
valor não muito acessível,0,0,0,0,0,0,1,0
comida típica do norte peixe e mais peixe,0,0,1,0,0,0,0,0
comida excepcional sabor e tradição da comida paraense,0,0,1,0,0,0,0,0
com certeza um do melhores estabelecimentos da cidade aqui você consegue comer bem e ainda ser muito bem atendido,0,0,1,1,0,0,0,1
não fosse o preço do rodízio que subiu bastante es últimos dia a ghiotto é uma excelente opção para quem procura um rodízio de qualidade,0,0,0,1,0,0,1,0
pra quem gosta de massas é uma ótima opção é tem bom preço,0,0,1,0,0,0,1,0
uma experiência inesquecível,0,0,0,1,0,0,0,0
restaurante bom vale a pena para um jantar tranquilo,0,0,0,1,0,0,0,0
ambiente muito aconchegante,1,0,0,0,0,0,0,0
carta de vinhos boa e com preço regular,0,1,0,0,0,0,1,0
cerveja gelada mesa na calçada e na via esquenta depois da 17 ma pode chegar ante para ouvir o chorinho vale demais a pena tem que conhecer,1,1,0,1,0,0,0,0
ótimo atendimento com bom espaço para a crianças porém pouca variedades de sabores e a qualidade da pizza não é da melhores,1,0,1,0,0,0,0,1
atendimento muito bom,0,0,0,0,0,0,0,1
atendimento bom lugar pequeno porém aconchegante onde podes escolher entra área externa ou interna,1,0,0,1,0,0,0,1
música boa e comida maravilhosa,1,0,1,0,0,0,0,0
excelente restaurante,0,0,0,1,0,0,0,0
excelente atendimento variedade e preço justo,0,0,1,0,0,0,1,1
muita variedade e ambiente sensacional,1,0,1,0,0,0,0,0
lugar maravilhoso minha filha adorou temática perfeita,0,0,0,1,0,0,0,0
o custo benefício é excelente,0,0,0,0,0,0,1,0
achei em tempo de pandemia a mesa muito próximas e vim um garçom jovem que insistia em usar a máscara de forma incorreta deixando seu nariz para forum e respirando sobre o alimento e louças enquanto servia mesmo por duas vezes nós o solicitamos que usasse a máscara corretamente,0,0,0,1,0,0,0,0
lanche da tarde e para um bom papo eu recomendo este local,0,0,0,0,0,1,0,0
o estabelecimento impressiona na variedade de produtos do empório a história da cachaçaria já é motivo de brindar uma boa cachaça pratos elaborados com muito requinte e sabor,0,1,1,0,0,0,0,0
são servidas diversas opções com o peixes da região além de sucos saborosos,0,1,1,0,0,0,0,0
um do ambientes tem um jardim de inverno maravilhoso,1,0,0,0,0,0,0,0
apesar da falta de estacionamento próprio o adolpho possui um ambiente muito bom na minha opinião a área externa é a opção ideal principalmente para quem não tem pressa para sair do lugar,1,0,0,0,1,0,0,0
preço justo pela comida e serviço em torno de 80 por pessoa,0,0,1,0,0,0,1,1
elaborados por um chef foge daquele sabor padrão da peixarias tradicionais de manaus,0,0,1,0,0,0,0,0
o preço tbm é mt bom,0,0,0,0,0,0,1,0
já a costela de tambaqui com molho agridoce e gergelim é feita para comer com a mãos e lamber o beiço,0,0,1,0,0,0,0,0
ótimo ambiente bem limpo organizado excelente atendimento garçom pablo super atenciosos e comida muito boa,1,0,1,0,0,0,0,1
comida sem grande expressividade,0,0,1,0,0,0,0,0
lugar aconchegante,1,0,0,0,0,0,0,0
são a melhores carnes e o atendimento de primeiras qualidade aquela sobremesa de deixar água na boca,0,0,1,0,0,0,0,1
durante a semana o pratos executivos tem uma quantidade excelente com um preço mais moderado pratos originais e saborosos,0,0,1,0,0,0,1,0
sempre tem uma promoções bacanas e acessíveis,0,0,0,0,0,0,1,0
o ponto negativo fica por conta da iluminação muito clara e a falta de um carta de cervejas artesanais,1,1,0,0,0,0,0,0
excelente comida preço justo pelo que foi oferecido sem falar no atendimento excelente do garçom pablo,0,0,1,0,0,0,1,1
além disso possui um preço abusivo forum do padrões do melhores restaurantes de manaus por uma comida bem fraca,0,0,1,0,0,0,1,0
lugar aconchegante comida maravilhosa ótimo pra um domingo com a família,1,0,1,1,0,0,0,0
bom lugar para desenvolver suas habilidades no boliche,1,0,0,0,0,0,0,0
o paulo deixou a gente muito confortável atendeu muito bem comida deliciosa,0,0,1,0,0,0,0,1
boa opção,0,0,0,1,0,0,0,0
o garçom serviu a salada com a mesma colher mais,0,0,0,0,0,1,0,0
bom atendimento,0,0,0,0,0,0,0,1
adorei atendimento excelente comida boa ambiente familiar aconchegante,1,0,1,0,0,0,0,1
estacionamento fácil na rua em frente pelo menos de noite,0,0,0,0,1,0,0,0
alberto muito recepcionista simpático e atende super bem,0,0,0,0,0,0,0,1
boa opção para um almoço casual boa opção para estar com o amigo boa opção para um jantar aconchegante boa opção para levar amigo que estão conhecendo a cidade enfim para toda a ocasiões uma opção que satisfaz todos o gostos,0,0,0,1,0,0,0,0
ótimo local comida excelente,1,0,1,0,0,0,0,0
ótimo lugar para festejar aniversários jantar e almoçar,0,0,0,1,0,0,0,0
lugar tradicional ótima música samba raiz,1,0,0,1,0,0,0,0
não tive uma boa experiência 2 horas de espera na filum só pra entrar no local estávamos em 8 pessoas,0,0,0,0,0,0,0,1
experiência sensacional,0,0,0,1,0,0,0,0
comida excepcional e preço justo,0,0,1,0,0,0,1,0
lugar com atendimento muito bom o café da manhã ótimo,0,0,1,0,0,0,0,1
maitre hosana atenciosa,0,0,0,0,0,0,0,1
ótima opção pro fin de semana,0,0,0,1,0,0,0,0
dependendo do dia da semana e da hora pode ser um local um pouco barulhento e agitado demais,1,0,0,0,0,0,0,0
uma noite muito agradável onde degustamos da culinária japonesa com o que há de melhor,0,0,1,0,0,0,0,0
há sucos naturais e cerveja gelada,0,1,0,0,0,0,0,0
excelente restaurante com atendimento muito bom e um do melhores peixes de manaus vale a pena conferir,0,0,1,1,0,0,0,1
o garçons muito atenciosos ma poderia haver mais já que é rodízio e se passa um tempo a mais esperando uma nova rodada,0,0,0,0,0,0,0,1
experiência maravilhosa que tivemos para comemorar meu aniversário e noivado,0,0,0,1,0,0,0,0
a pizza de mussarela e 4 queijos veio com borda larga un 2cm e o sabor estava sem graça,0,0,1,0,0,0,0,0
ambiente agradável comida deliciosa atendimento de primeira,1,0,1,0,0,0,0,1
bom astral bons petiscos boa música ma precisa melhorar a qualidade do som,1,0,1,0,0,0,0,0
não deixe de ir lugar muito agradável ótima comida e ambiente retrô amei,1,0,1,1,0,0,0,0
coxinhas sensacional,0,0,1,0,0,0,0,0
na cozinha a agitação tem nome felipe schaedler o jovem chef que fez fama ao utilizar elementos inusitados na sua cozinha regional e recentemente fincou um pé na capital paulista com uma filial,0,0,0,0,0,0,0,1
espaço maravilhoso comida deliciosa ótimo atendimento,1,0,1,0,0,0,0,1
bem recepcionado pessoal bem treinado e educado pirarucu fantástico pena que o molho camarão um pouquinho salgado ma no geral formidável sorvete de tucumã muito bom mesmo bons preços,0,0,1,0,0,0,1,1
jardel o garçom do coqueiro verde o atendimento dele foi maravilhoso nota 10 tudo maravilhoso,0,0,0,0,0,0,0,1
confesso que fiquei receosa por ser a primeira vez ma me surpreendi totalmente,0,0,0,1,0,0,0,0
lugar aconchegante,1,0,0,0,0,0,0,0
ambiente fino e muito bem frequentado,1,0,0,0,0,0,0,0
comida boa e local aconchegante,1,0,1,0,0,0,0,0
lugar agradável atendimento excelente,0,0,0,1,0,0,0,1
guardar a sua fome de churrasco para um melhor lugar do rio ou outra cidade,0,0,0,1,0,0,0,0
bom local instagramável funcionários simpáticos ambientes com espaço kid área externa pra rua e pro bairro showzinho ao vivo área interna climatizada com 2 andares tendo referência locais e até de série,1,0,0,1,0,0,0,1
o atendimento é muito bom fica bem localizado em uma rua principal o ruim é a questão do estacionamento ma nada que atrapalhe,0,0,0,0,1,0,0,1
para almoços rápidos serve a diversas espalhadas pelos shopping de mais,0,0,0,0,0,1,0,0
valores alto para um serviço mediano,0,0,0,0,0,0,1,1
ambiente agradável,1,0,0,0,0,0,0,0
pra quem procura otima carne em um custo bom otimo lugar e boa higienização está ai otima churrascaria,1,0,1,1,0,0,1,0
baixo custo benefício há locais melhores na imediações,0,0,0,1,0,0,1,0
maravilhosa uma da melhores pizza que comi na vida,0,0,1,0,0,0,0,0
ambiente amplo bem climatizado pratos deliciosos atendimento excelente,1,0,1,0,0,0,0,1
excelente restaurante garçom pedro no atendeu impecavelmente a comida estava muito gostosa,0,0,1,1,0,0,0,1
rever o amigo que moram forum da cidade tivemos uma ótima experiência excelente atendimento pelo rodrigo uchôa,0,0,0,1,0,0,0,1
comida bem feita e lugar agradavel,0,0,1,1,0,0,0,0
comida muito boa área externa agradável o pedido não demorou muito pra chegar,1,0,1,0,0,0,0,1
atendimento razoável,0,0,0,0,0,0,0,1
lugar muito lindinho e aconchegante além de a comida ser muito boa o local tem uma decoração linda,1,0,1,0,0,0,0,0
lugar maravilhoso comida muito boa,0,0,1,1,0,0,0,0
ambiente típico e regional confortável com estacionamento próprio e bem localizado,1,0,0,0,1,0,0,0
pizza saborosa e feita na hora,0,0,1,0,0,0,0,0
infelizmente não tive uma boa experiência e a conta saiu bem cara,0,0,0,1,0,0,1,0
a moça que opera o caixa no domingo dia 24 04 precisa de uma reciclagem de como atender bem a clientes,0,0,0,0,0,0,0,1
c era una grande piacere di conoscerti oggi,0,0,0,0,0,1,0,0
bom custo benefício,0,0,0,0,0,0,1,0
ótimo preço acessível para todos,0,0,0,0,0,0,1,0
a mais famosa picanha no bafo de manaus com otimo ambiente otimo atendimento e claro picanha gostosa e suculenta,1,0,1,0,0,0,0,1
ótimo atendimento preço bom,0,0,0,0,0,0,1,1
o chopp local é muito bom o restaurante fica no primeiro piso com janelas enormes que têm vista para o teatro amazona,1,1,0,0,0,0,0,0
boa carnes e ambiente agradável peca por falta de opções de cardápio,1,0,1,0,0,0,0,0
na minha opinião é o melhor restaurante regional de manaus comi um pirarucu com banana e queijo coalho simplesmente maravilhoso recomendo pode vir sem medo,0,0,1,1,0,0,0,0
bar temático,0,0,0,1,0,0,0,0
fui comemorar mais uma data super especial neste incrível restaurante como sempre atendimento impecável e comida saborosa e o melhor com preço justo,0,0,1,1,0,0,1,1
a melhor churrascaria de manaus na atualidade,0,0,0,1,0,0,0,0
lugar agravel e familiar muito bom mesmo,1,0,0,0,0,0,0,0
ótimo atendimento comida deliciosa ambiente climatizado com estacionamento próprio,1,0,1,0,0,0,0,1
ambiente familiar e a comida é gostosa,1,0,1,0,0,0,0,0
restaurante com ótimo atendimento,0,0,0,0,0,0,0,1
uma ótima opção pra quem quer comer por um preço justo,0,0,1,0,0,0,1,0
um excelente lugar sem falar que tem o melhores sabores de pizza,0,0,1,1,0,0,0,0
adoro estou sempre lá muito divertido musica boa gente bonita atendentes supwr simpaticos,1,0,0,0,0,0,0,1
como muitos estabelecimentos em manaus este possui um atendimento péssimo,0,0,0,0,0,0,0,1
comprei frango calabresa queijo assados maionese farofa e arroz a maionese está com a batatas e cenouras dura o arroz ainda duro creio que cruz peço que melhorem a qualidade porque depois que compramos não podemos ir aí devolver além de ser chato né,0,0,1,0,0,0,0,0
ótimo restaurante um do melhores sushi de manaus,0,0,1,1,0,0,0,0
pagamos 198 reais e saímos insatisfeitos com a falta de qualidade e preocupação pelo que estavam servindo,0,0,1,0,0,0,1,0
tradução do google agradável original nice,0,0,0,0,0,1,0,0
atendimento bom comida gostosa preço médio,0,0,1,0,0,0,1,1
preço alto,0,0,0,0,0,0,1,0
ótimo ambiente rafael o melhor garçom no atendimento caio sempre rápido trouxe minha carne excelente carne de primeira recepção da dona thayna nota 10 agradeço cada garçom com certeza irei vir mais vezes,0,0,1,0,0,0,0,1
gostei do rodízio de massas e da pizza sabores diversos fui bem atendido pelos funcionários o local estava cheio neste dia porém agradável e alegre para quem gosta de uma baguncinha recomendo,1,0,1,0,0,0,0,1
porém ar condicionado não tá rendendo nesse verão,1,0,0,0,0,0,0,0
um conjunto de bom ambiente com a simpatia do garçons e a carnes especiais que são servidas torna se um excelente local para confraternizações e almoços executivos,1,0,1,0,0,0,0,1
variedade boa no cardápio,0,0,1,0,0,0,0,0
algumas opções da qual tinha interesse não estavam inclusas no rodízio,0,0,1,0,0,0,0,0
bom atendimento,0,0,0,0,0,0,0,1
um lugar maravilhoso muito aconchegante o atendimento super rápido e eficiente além de ser um ótimo atendimento a cerveja bem geladinha e a comidas e petiscos são gostosos e bem servidos e tudo isso por um preço relativamente bom para a localização,1,1,1,1,0,0,1,1
boa cerveja e chope bem gelado,0,1,0,0,0,0,0,0
tradução do google a comida era o seu típico hambúrguer americano normal nada realmente para gritar,0,0,0,0,0,1,0,0
muito bom ótimo ambiente,1,0,0,0,0,0,0,0
um bom bar lembra mt a era boemia d manaus,0,0,0,1,0,0,0,0
o bolinho de bacalhau o pastelzinho de bacalhau muito bons bem feitos e com preço acessível,0,0,1,0,0,0,1,0
excelente atendimento com comida de qualidade que utiliza plantas alimentícias não convencionais panc de uma forma muito inteligente e saborosa,0,0,1,0,0,0,0,1
comida deliciosa atendimento nota 10 pratos fartos e a apresentação do prato excelente tudo separado e bem arrumadinho,0,0,1,0,0,0,0,1
rodízio de pizza massas e petiscos maravilhoso e o atendimento é ótimo,0,1,0,0,0,0,0,0
muito bom só deveria ter uma variedades maior de sobremesas,0,0,1,1,0,0,0,0
pessoal maravilhoso pizza muito boa,0,0,1,0,0,0,0,1
o dono é gente finíssima,0,0,0,0,0,0,0,1
a carta de vinho tem ótimas opções,0,1,0,0,0,0,0,0
bom atendimento cerveja super gelada,0,1,0,0,0,0,0,1
restaurante otimo para a familia varios oratos de comida regional e assados,0,0,1,1,0,0,0,0
atendimento bom,0,0,0,0,0,0,0,1
melhor churrascaria de manaus,0,0,0,1,0,0,0,0
local bem bacana ótimo pra desestressar e apreciar a belezas naturais de manaus,1,0,0,1,0,0,0,0
um ambiente top com atendimento de primeira e com pratos de frutos do mar deliciosos acompanhado com um bom vinho,1,1,1,0,0,0,0,1
gostei do ambiente fica numa região alta,1,0,0,0,0,0,0,0
local muito bom e agradeço peixe tambaqui recomendo,0,0,1,1,0,0,0,0
atendimento excelente e para quem tem crianças tem uma área kid muito boa com brinquedos novos e muitas opções pro pequenos,1,0,0,0,0,0,0,1
comida excelente e o atendimento do jeilson foi melhor ainda,0,0,1,0,0,0,0,1
na cozinha a agitação tem nome felipe schaedler o jovem chef que fez fama ao utilizar elementos inusitados na sua cozinha regional e recentemente fincou um pé na capital paulista com uma filial,0,0,0,0,0,0,0,1
gostei muito e super indico,0,0,0,1,0,0,0,0
pratos executivos com preços acessíveis,0,0,0,0,0,0,1,0
comida boa atendimento bom preço justo só falta viabilizar estacionamento pra o cliente,0,0,1,0,1,0,1,1
ótimas combinações de sabores regionais,0,0,1,0,0,0,0,0
há também produtos importados como refrigerante peruano,0,1,0,0,0,0,0,0
sempre vamos ao banzeiro ótimo lugar para quem quer comer comidas regionais que por sinal o pratos são muito bem preparados,0,0,1,1,0,0,0,0
pratos variados e bem elaborados bons drinques ambiente climatizado e preço justo pela qualidade,1,1,1,0,0,0,1,0
atendimento incrível e comida extremamente saborosa,0,0,1,0,0,0,0,1
comida deliciosa um pouco caro comparado até mesmo com bons restaurantes portuguese de sp,0,0,1,0,0,0,0,0
ótimo lugar para comer uma da melhores carne de sol de manaus preparado com muita qualidade e preço bastante atrativo,0,0,1,0,0,0,1,0
restaurante muito bom excelente pra se degustação um peixe regional típico e com requinte do toque de um chef recomendo a muqueca ao molho de camarão maravilhosa,0,0,1,1,0,0,0,0
atendimento otimo comida da melhor qualidade,0,0,1,0,0,0,0,1
pizza saborosas pratos variados preço justo e bom atendimento,0,0,1,0,0,0,1,1
o atendimento deixa um pouco a desejar pessoal meio mau humorado e não fazem muita questão de te servir se estiver com tempo e paciencia vale a pena a vista para o teatro é otima da cadeiras ao lado de forum mais,1,0,0,0,0,0,0,1
incrível ótimo ambiente e ótima comida,1,0,1,0,0,0,0,0
a sobremesa pedi um petit gateau bom porém não pediria novamente e demorou ma não diminui a nota poi o atendente foi educado e no deixou por dentro do ocorrido do atraso um bom atendimento camufla eventuais acontecimentos,0,0,1,0,0,0,0,1
que local incrível,0,0,0,1,0,0,0,0
pastelaria temática adoro lugares assim você faz lindas fotos viaja no tempo e come super bem,1,0,1,0,0,0,0,0
além de ser um flutuante no meio do rio negro você pode praticar sup e ainda ver um belo por do sol,1,0,0,0,0,0,0,0
lugar agradável carne de qualidade e ótima preparação,0,0,1,1,0,0,0,0
na cozinha a agitação tem nome felipe schaedler o jovem chef que fez fama ao utilizar elementos inusitados na sua cozinha regional e recentemente fincou um pé na capital paulista com uma filial,0,0,0,0,0,0,0,1
restaurante muito bom,0,0,0,1,0,0,0,0
excelente atendimento,0,0,0,0,0,0,0,1
comida maravilhosa,0,0,1,0,0,0,0,0
garçom celso ótimo atendimento uma experiência incrível super recomendo,0,0,0,1,0,0,0,1
contudo tem várias opções saborosas e bom custo benefício para rodízio,0,0,1,0,0,0,1,0
colaboradores bem gentis,0,0,0,0,0,0,0,1
essa torta servi quantas pessoas e qual o valor,0,0,0,0,0,1,0,0
carne de sol a melhor the best,0,0,1,0,0,0,0,0
fomos a pizzaria pela boa avaliação desse site ma não tivemos uma experiência boa pizza crua sem molho massa sem tempero pepperoni sem gosto e catupiry de marca genérica,0,1,0,0,0,0,0,0
um ótimo lugar para um happy hour entre amigo muitas cervejas e drink gostosos e comidinhas deliciosas o que não podem deixar de comer é a carne de sol do dedé um do meus pedidos favoritos por lá vem acompanhada com queijo e bolinho de mais,0,1,1,1,0,0,0,0
excelente restaurante atendimento ótimo,0,0,0,1,0,0,0,1
boa cervejas artesanais e cachaças pra degustar em acompanhamento aos famosos petiscos,0,1,1,0,0,0,0,0
melhor atendimento melhores hambúrgueres e batata rústica ambiente agradável demais e melhores quadrinhos amo,1,0,1,0,0,0,0,1
comida maravilhosa,0,0,1,0,0,0,0,0
boa comida e bom preço,0,0,1,0,0,0,1,0
restaurante com comida regional variada adequado para reuniões vip preço alto,0,0,1,0,0,0,0,0
restaurante maravilhoso,0,0,0,1,0,0,0,0
infelizmente não tivemos a mesma experiência em manaus,0,0,0,1,0,0,0,0
excelente comida local agradável bom atendimento,0,0,1,1,0,0,0,1
só tenho elogios a esse restaurante resolvi comemorar meu aniversário com minha família e não me arrependi de nada poi desde a reserva feita ao telefone com a atendente eli super atenciosa e em nossa chegada ao restaurante todos solícitos e sorridentes,0,0,0,0,0,0,0,1
boa opção para carnes assadas a guarnição também é boa porém o salão é grande comporta muitas mesa o que naturalmente faz com que o barulho seja muito grande sem contar a televisão extremamente alta o que impossibilita o frequentador de poder conversar naturalmente com mais,1,0,1,0,0,0,0,0
o melhor petisco de manaus,0,0,1,0,0,0,0,0
restaurante com peixes típicos da região pratos muito saborosos e atendimento excelente com porções boa,0,0,1,0,0,0,0,1
lugar top demais música boa atendimento rápido casa aconchegante,1,0,0,1,0,0,0,1
pizzaria muito boa qualidade variedade ambiente local pra crianças,1,0,1,1,0,0,0,0
atendimento excelente bem localizado e com opções vegetarianas,0,0,1,0,1,0,0,1
se você gosta de um bom taco de rua essa é uma ótima escolha,0,0,1,0,0,0,0,0
ambiente limpo e agradável,1,0,0,0,0,0,0,0
